Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
icipedudu-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,1,1,0,1
evisionlegal.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
site9423623.92.webydo.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
i-grupobancolombia.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
lonestarsanitation.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1
accountserver.activeinformation.top,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
truustetc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
llodkdm.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
101jo.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
fieldstonerp-my.sharepoint.com,0,0,1,4,0,0,1,1,0,1,1,0,1,1,0,1
bd55.blob.core.windows.net,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
fb-recovery-10000076930-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
engcamp.org,0,0,1,4,0,0,0,0,0,0,0,1,1,1,0,1
metrological-focus.000webhostapp.com,0,0,1,5,0,0,0,1,0,0,1,0,1,1,0,1
honeysaienterprises.com,0,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1
labyrinthtanning.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
newsletter9707fb85e61e055593f03a43ab.dns-cloud.net,0,0,1,2,0,0,0,1,0,0,1,1,1,1,0,1
f37xs.app.link,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
ht.ly,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
ht.ly,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
bd-times.com,0,0,1,8,0,0,0,1,0,0,0,1,1,1,1,1
dachbauwoellner.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
bh-60.webhostbox.net,0,0,0,2,0,0,0,1,0,0,1,1,1,1,0,1
geonetc.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
minagi.org,0,0,0,4,0,0,0,0,0,0,1,1,1,1,0,1
jhairshop.fr,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
174.138.36.47,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
orientationinlaws.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
madhuramstores.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,0,1
u707453pis.ha004.t.justns.ru,0,0,0,4,0,0,0,0,0,0,1,1,1,1,1,1
thecoolinist.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
myadminatt.weebly.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
pd-iskra-lj.si,0,0,1,5,0,0,0,1,0,0,0,0,1,1,0,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
accurate-engineers.in,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1
csgohoned.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
santander.byethost24.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
advonationusa.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
planwise.co.za,0,0,1,7,0,0,0,0,0,0,0,0,1,1,0,1
ducks.pt,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1
squads.com.au,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
0s.ozvs4y3pnu.nblz.ru,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
pay-pal-deutschland.zxc301.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
docusignsecure1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
galvarburg.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1
mmmenhouston.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
evnt.com.br,0,0,1,10,0,0,1,0,0,1,0,1,1,1,0,1
benzela.live,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
donslan.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
s.id,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
nationalautooutlet.icu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
adelahidalgo.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
google-apps.cz,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
fb-recovery-10000076904-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
elvin-trade.kz,0,0,1,5,0,0,0,1,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,0,1
sales.it,0,0,1,4,0,0,0,0,0,0,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1
jstrieb.github.io,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1
butlercourse.com,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,0,0,1,1,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,1,1,0,1
1drv.ms,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1
atualizar-appcombr.dxpsites.net,0,0,1,6,0,0,0,1,0,0,0,1,1,1,1,1
neubela.droneit.com.au,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,1
anna-kravchuk.com,0,0,0,3,0,0,0,1,0,1,1,0,1,1,0,1
vibromech.com,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,1
brambles-uk.com,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
secure.bankofamerica.com-login-sign-in-signonv2screen.go.suzukihaiphong.com.vn,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
quines.dx.am,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
diablodev.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
advonationusa.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
mercvdonegro.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
111.229.205.95,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
cupkaju.wz.sk,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
vk-activation.ml,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1
chase-authoririze.serveusers.com,0,0,1,2,0,0,0,1,0,0,0,1,1,1,1,1
cap114.fr,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
pinnerx.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1
ftitc.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
advonationusa.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
brianbegin.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1
ifeveraussies.com,0,1,1,2,0,0,0,0,0,0,1,1,1,1,0,1
capture-app.us17.list-manage.com,0,0,1,2,0,0,0,1,0,1,1,0,1,1,0,1
actionfilmz.com,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,1
dsastars.org,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
playarprint.com,0,0,1,2,0,0,1,0,0,0,0,1,1,1,1,1
mail01.tinyletterapp.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,0,1
ahsanfeeds.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
turkmcse.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1
sohoo.be,0,0,1,4,0,0,0,0,0,1,1,0,1,1,0,1
heinzreber.net,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
containerhousemx.icu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
turkmcse.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1
51jianli.cn,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
stainurulfalah.ac.id,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
blackinfinite.catalogoderecompensas.com.br,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1
nanoclearbrasil.com.br,0,0,1,8,0,0,0,0,0,1,1,0,1,1,0,1
bravodigital.cloud,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,1
2.136.95.251,0,0,0,4,0,0,0,0,0,1,1,1,1,1,0,1
magicfax.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
theclosetministry.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,0,1
eterrain.ci,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1
i-to.cc,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,0,1,1,1,1
kishblackdolphin.ir,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
emailsettings.webflow.io,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
newrydramafestival.co.uk,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,1
vafma.com,0,0,1,5,0,0,0,0,0,0,1,1,1,1,1,1
jeremyfullserviceinc.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1
apaseppol.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
han.gl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
rnb51.com,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,1
othermindmedia.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
uncrugby.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1
jjscdc.cn,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1
chiatena.zxy.me,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,1
indeedcontract.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1
ugovlahovic.hr,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
peoplechangepe.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
accurate-engineers.in,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1
aaaaa.the4orce.net,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
cprodmasx.weebly.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
auslaufen.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
trovainfluencer.com,0,1,1,7,1,0,0,0,0,0,1,1,1,1,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
81cbd50754804973894115930bc620f5.testing-url.ws,0,0,1,6,0,0,0,1,0,1,1,1,1,1,1,1
betdhw.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
aludagoglichidze.ge,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
habbocreditosparati.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
tnyshipping.com,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,1
detes.sk,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
playarprint.com,0,0,1,2,0,0,1,0,0,0,0,1,1,1,1,1
attach6119bgz.myratesale.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
enigreen.net,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1,1
depgrup.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
chat-whatsapp4.xxuz.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
u3075118.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,0,1,1,1,1,0,1
maks-gum.pl,0,0,0,3,0,0,0,1,1,1,1,1,1,1,1,1
tf2extra.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
gcspolk.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
flo14.000webhostapp.com,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
online-unicrdbulgbankbg.net,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
grindtimegym.com,0,0,1,5,0,0,0,0,0,0,1,0,1,1,0,1
docerom.ro,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1
auslaufen.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
scienceimpulsefoundation.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
attivazionedecreto.000webhostapp.com,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
energynsolucoes.com.br,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
trabajofb09.000webhostapp.com,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,1
c.ksc.ac.kr,0,0,1,7,0,0,0,0,0,0,1,1,1,1,1,1
budgetbots.com,0,0,0,6,0,0,0,0,0,0,0,1,1,1,0,1
caribconnectlaw.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
sparksfirehousedeli.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,1
novaopcaomotos.com.br,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1
ebay.co.uk.2912168371646.bid,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
tokokainbandung.com,0,0,1,10,0,0,0,0,0,0,0,1,1,1,0,1
webcoretic.com,0,0,1,9,0,0,0,0,0,0,0,1,1,1,0,1
binance10x.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
greenpoint.art.br,0,0,1,3,0,0,0,0,0,0,1,1,1,1,0,1
fountainofhope.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
neku.ga,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
gcspolk.com,0,0,0,3,0,0,0,0,0,0,1,1,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1
ravinkondo.cloudaccess.host,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
mychase-online.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
tik.info.pl,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,0,1
0i.is,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
rebrand.ly,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
35.188.36.185,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1
ummamiexpress.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
a2plvcpnl357327.prod.iad2.secureserver.net,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
birrasalentoshop.it,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,1
paypal-support-help-inc.blogspot.be,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
neeted.inditioncra.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
yourecofamily.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
discovercoastalvacations.com,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1
webmailsecurityunithelpdesk.moonfruit.com,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
valleyobgynassociates.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,1
olariacassiel.com.br,0,0,1,4,0,0,0,0,0,1,1,0,1,1,0,1
vcita.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1
appviagespontosbr.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,1,0,1
supportmail.webservis.ru,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
yourecofamily.com,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,1
130.211.30.154,0,0,0,3,0,0,0,0,0,1,1,1,1,1,0,1
izzylogz.nn.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1
donslan.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
eqett13assz.appspot.com,0,1,1,2,0,0,1,0,1,1,1,1,1,1,0,1
new.timeclock365.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
bookitbaby.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
dreamhouse.in.th,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
artdecorstudio.ro,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1
duluthwaterproofingmoldremoval.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1
forms.gle,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
yakutcement.ru,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,1
mskbs.com,0,0,1,5,0,0,0,0,0,0,1,1,1,1,1,1
c1511482.ferozo.com,0,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,1,1,1,0,1
berrycollege2-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,1,0,1
stokeharvester.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
crosplat.co.uk,0,0,0,2,0,0,1,0,0,0,1,1,1,1,0,1
u708953pu8.ha004.t.justns.ru,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1
abano5.ge,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
lz5.1ee.myftpupload.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,0,1
u708953pu8.ha004.t.justns.ru,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1
alpha-mail-server3.ns01.info,0,0,1,2,0,0,0,1,0,0,1,1,1,1,0,1
zara-shops.ru,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
grupwhatsappsexy.zyns.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
vmorefraud.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
pppossm2janm.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
pg-series-atendimento.joomla.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1
office-home.ml,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
papayayarn.ru,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
herocup.xyz,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
playarprint.com,0,0,1,2,0,0,1,0,0,0,0,1,1,1,1,1
maseczki-wielorazowe.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
lucidfestival.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,0,1
currosat.com,0,0,1,4,0,0,1,0,0,0,1,1,1,1,1,1
taijishentie.com,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,1
rf-hospital.ir,0,0,1,8,0,0,0,1,0,1,1,1,1,1,1,1
grupwhatsappadult.zyns.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
ltaucard.tk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
bogdonovlerer.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
clubeamigosdopedrosegundo.com.br,0,1,1,2,0,0,0,0,0,1,1,1,1,1,0,1
boldchila.beget.tech,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
theingredients.net,0,0,0,2,0,0,0,0,0,1,1,0,1,1,0,1
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,1
eliotecae-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,1,1,0,1
braineyak.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,0,1
lz5.1ee.myftpupload.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,0,1
trop-de-credits.be,0,0,1,4,0,0,0,1,0,1,1,1,1,1,1,1
hairdame.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
seguro-expert.pl,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1
knu.edu.af,0,1,1,10,0,0,0,0,0,0,1,1,1,1,0,1
meduchet.com,0,0,1,7,0,0,1,0,0,0,1,1,1,1,0,1
safetytechspy.com,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1
jcbrcontabil.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
mamaregy.com,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
buyerdriver.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,0,1
blondesun.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
car-debate.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
bookitbaby.net,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1
bershka-shops.ru,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
185.224.130.67,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,1,1,0,1
16tiles.com,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
f-o-g.org,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1
judithleoni.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,1
timberl6inch.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
estaremos-nessa-crise-unidoscom.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
itcitymm.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1
kojd6.app.link,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
prefabbricatipanozzo.it,0,0,1,5,0,0,0,0,0,0,1,1,1,1,0,1
denser-recognition.000webhostapp.com,0,0,1,3,0,0,0,1,0,0,1,0,1,1,0,1
construpir.com.br,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
wriot-alternate.app.link,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
stayfuse.com,0,0,1,4,0,0,0,0,0,0,1,1,1,1,1,1
t786309.net,0,1,1,5,0,0,0,0,1,1,1,1,1,1,1,1
carnavalensenada.mx,0,0,1,4,0,0,0,0,0,0,1,1,1,1,1,1
1stnavalalliance.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1
vem-comprar.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1
khurramandcosolicitors.com,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1
aubootlegger.com,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1
microfinancesoft.nn.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1
cutt.ly,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1
dreamhouse.in.th,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
teseesays.com,0,0,1,5,0,0,0,0,0,0,0,0,1,1,0,1
mijn-sns-online-verificatie.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
176.119.1.180,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
securecuserver.co.uk,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1
paypal.letima.de,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
contarv.creatorlink.net,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
ch.tcorner.fr,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1
netservice-upd.tumblr.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
thelulusband.com,0,1,1,6,0,0,0,0,0,1,1,1,1,1,0,1
americanas-promo.semanalsuper.com,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
pawanhospital.co.in,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
flaviogam.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
ledgerbtc.club,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
elan-towncentre.in,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1
bestydecor.com,0,0,1,5,0,0,0,0,0,0,1,1,1,1,0,1
icloud.com.athz.us,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
nhc2020.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
peaceau.org,0,0,1,3,0,0,0,0,0,0,1,0,1,1,0,1
help-recovery-pages.my.id,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cerciag.pt,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1
aperiweb.eu,0,1,0,2,0,0,0,0,0,1,1,1,1,1,1,1
sriutamahub.com,0,1,1,4,0,0,1,0,0,1,1,1,1,1,0,1
sekcja-parkinson.org.pl,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
boconceptla.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,0,1
travisjphotography.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,0,1
gulfishop.com,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,1
yoho.com.tw,0,0,1,4,0,0,0,0,0,0,1,0,1,1,1,1
vmorefraud.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1
carpetcleaning-rosevilleca.com,0,0,1,7,0,0,0,1,0,1,1,1,1,1,0,1
meduchet.com,0,0,1,7,0,0,1,0,0,0,1,1,1,1,0,1
azecra.com,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,1
hamt.jp,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1
en.lppm.unila.ac.id,0,1,1,6,0,0,1,0,0,0,1,1,1,1,0,1
starmak.com.tr,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
vadodaramarathon.com,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,1
restaurantelabarquita.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
caroletunnel.buzz,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
u704893oyf.ha004.t.justns.ru,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1
nakamistrad.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
deref-gmx.net,0,0,1,4,0,0,0,1,0,1,1,1,1,1,0,1
betasusturkiyee.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1
epg.unas.edu.pe,0,0,1,7,0,0,1,0,0,1,1,0,1,1,0,1
